,open,high,low,close,volume,value
2020-12-08 09:00:00,72.7,135.0,66.4,68.3,1314665274.2868354,114274865355.75328
2020-12-09 09:00:00,68.3,83.3,57.0,70.7,531897983.2574414,36592916037.88887
2020-12-10 09:00:00,70.7,80.0,67.6,70.9,181787207.38909,13257501774.265736
2020-12-11 09:00:00,70.9,72.0,59.0,59.7,81916206.56817128,5192428116.545795
2020-12-12 09:00:00,59.9,62.0,56.1,60.3,61708773.94377402,3715813470.853175
2020-12-13 09:00:00,60.3,61.6,57.5,58.7,36204096.99439942,2127045865.5152943
2020-12-14 09:00:00,58.7,67.1,57.7,62.0,94309780.32776518,5886110021.750916
2020-12-15 09:00:00,61.8,62.1,58.8,59.8,21083440.44283527,1269935930.8286693
2020-12-16 09:00:00,59.8,70.7,58.7,60.5,190720466.60896465,12057070726.416393
2020-12-17 09:00:00,60.4,61.5,57.9,58.9,31511678.46957979,1863803796.2418056
2020-12-18 09:00:00,59.0,61.7,56.3,57.8,35346843.59954084,2053641164.5981932
2020-12-19 09:00:00,57.9,59.6,56.6,57.7,36048641.263183,2074548563.7401695
2020-12-20 09:00:00,57.8,60.1,57.0,57.9,32856079.9321264,1910795414.4269125
2020-12-21 09:00:00,57.9,58.2,52.3,54.3,26363060.58735097,1464067472.1525946
2020-12-22 09:00:00,54.5,59.8,52.6,55.8,53618150.68252487,2974276867.6804795
2020-12-23 09:00:00,55.8,57.4,41.3,44.6,50430792.97966798,2513417563.5282693
2020-12-24 09:00:00,44.4,47.7,41.3,47.7,14972680.39088979,664730631.189397
2020-12-25 09:00:00,47.7,51.1,46.2,47.8,16338784.02048176,803160242.9576119
2020-12-26 09:00:00,47.7,47.9,42.1,46.5,7466451.47316881,335166241.4330708
2020-12-27 09:00:00,47.0,55.3,43.4,46.0,78814692.26824477,3800355657.402185
2020-12-28 09:00:00,46.6,58.9,46.0,50.0,174747290.48643956,9075362641.803621
2020-12-29 09:00:00,49.8,49.9,44.6,46.8,20496200.75179102,963393484.2460912
2020-12-30 09:00:00,46.9,59.3,46.8,52.0,1052984370.4277856,53714053827.173065
2020-12-31 09:00:00,52.0,62.8,52.0,55.5,624297474.4967072,35326532480.84834
2021-01-01 09:00:00,55.7,73.7,52.5,62.8,615207161.3325038,38630002620.17711
2021-01-02 09:00:00,62.8,74.0,57.9,61.6,263561052.8127645,17179190060.09995
2021-01-03 09:00:00,61.6,66.5,53.0,54.0,142873288.41060093,8365005501.809556
2021-01-04 09:00:00,54.0,58.7,46.0,50.0,70468278.54704596,3697757982.297458
2021-01-05 09:00:00,50.2,54.6,48.5,51.8,74355572.08883502,3867179577.8982215
2021-01-06 09:00:00,51.8,78.4,51.6,60.8,1047856339.7973958,67821885076.9913
2021-01-07 09:00:00,60.7,60.8,56.4,57.9,175524235.80486193,10134465542.567507
2021-01-08 09:00:00,57.8,60.0,52.5,55.5,80992760.40731665,4512773228.79572
2021-01-09 09:00:00,55.5,60.0,54.9,57.4,117428668.43793921,6700485303.204158
2021-01-10 09:00:00,57.4,58.1,52.0,54.6,63389197.75902528,3524443508.54063
2021-01-11 09:00:00,54.6,55.5,46.0,49.5,31285166.00960851,1567340369.1532426
2021-01-12 09:00:00,49.6,53.2,47.6,51.1,25872748.66247372,1308059309.4374723
2021-01-13 09:00:00,51.1,53.5,49.7,52.5,11722578.15687765,601358387.3719901
2021-01-14 09:00:00,52.7,55.6,51.6,54.1,35967420.98551146,1928707030.1748433
2021-01-15 09:00:00,54.1,57.5,51.2,57.0,57969181.62979829,3167592335.200992
2021-01-16 09:00:00,56.9,59.0,54.4,59.0,38572084.23320415,2177560081.342954
2021-01-17 09:00:00,59.0,66.1,53.2,56.0,110181801.60746855,6484542783.375825
2021-01-18 09:00:00,55.7,60.0,53.8,59.6,60455618.75841035,3419983394.5548553
2021-01-19 09:00:00,59.6,62.3,57.0,57.9,42570018.65516234,2507924260.054549
2021-01-20 09:00:00,57.9,64.2,54.8,57.7,63136516.37104689,3692811007.328438
2021-01-21 09:00:00,57.7,62.0,53.1,57.1,81381629.58589482,4680226308.810317
2021-01-22 09:00:00,57.2,62.0,49.7,58.2,112091113.04310197,6169217551.919997
2021-01-23 09:00:00,58.2,58.7,53.3,55.9,50358329.92903276,2809758686.7863116
2021-01-24 09:00:00,55.6,55.9,53.8,54.9,19447252.02471877,1064922533.4694632
2021-01-25 09:00:00,54.8,55.9,53.9,54.2,20720294.51176439,1134437066.827069
2021-01-26 09:00:00,54.3,54.4,52.5,53.8,7812508.12726926,418679194.5872868
2021-01-27 09:00:00,53.8,55.0,49.2,51.2,16818036.45692322,873903961.3658315
2021-01-28 09:00:00,51.1,53.9,50.2,53.2,12165139.39732126,639511811.7812154
2021-01-29 09:00:00,53.2,54.8,51.8,52.9,28618250.04319265,1528808680.87717
2021-01-30 09:00:00,52.9,52.9,50.3,51.5,11694314.52551138,604993732.6374861
2021-01-31 09:00:00,51.5,54.9,50.2,52.6,20203207.25332243,1052624234.4599192
2021-02-01 09:00:00,52.3,54.7,49.4,50.9,22456757.52558856,1161737501.9335096
2021-02-02 09:00:00,50.9,52.7,50.3,51.5,18151751.91209508,933161817.3445041
2021-02-03 09:00:00,51.6,54.3,51.0,53.5,31211222.40523336,1648658938.6325436
2021-02-04 09:00:00,53.5,65.3,50.5,56.0,173527960.98198706,9854046413.411602
2021-02-05 09:00:00,56.0,58.8,54.6,58.2,77230635.83415289,4421987430.765233
2021-02-06 09:00:00,58.1,58.3,54.2,56.0,28924657.67758353,1629499158.8179564
2021-02-07 09:00:00,56.0,56.2,53.2,54.9,20608301.95362634,1124470647.7677908
2021-02-08 09:00:00,54.9,55.7,53.4,55.0,25685265.54169907,1396541327.4894695
2021-02-09 09:00:00,55.2,57.2,53.9,56.8,54198925.84099935,3003478810.1943154
2021-02-10 09:00:00,56.7,58.5,54.4,57.5,58115367.73113411,3295977336.763078
2021-02-11 09:00:00,57.5,62.4,57.1,62.2,67175317.1549497,3977739805.8207083
2021-02-12 09:00:00,62.2,64.9,58.5,63.8,121129391.68456306,7546729003.975146
2021-02-13 09:00:00,63.7,81.3,62.3,71.2,528635613.35170937,37505933501.15892
2021-02-14 09:00:00,71.2,72.5,63.2,67.0,105692245.5122937,7241802896.309912
2021-02-15 09:00:00,67.2,71.4,56.6,63.4,101173932.94196174,6507709080.96706
2021-02-16 09:00:00,63.4,65.5,60.0,64.8,56172293.02492611,3579226480.8571754
2021-02-17 09:00:00,64.9,110.0,63.3,79.7,763273660.5564398,61755088823.16195
2021-02-18 09:00:00,79.7,105.0,74.4,96.4,339261929.98631364,29502041097.159836
2021-02-19 09:00:00,96.4,115.0,81.6,93.4,172418677.18027544,15691812380.879217
2021-02-20 09:00:00,93.4,95.2,86.2,89.2,120861364.73042244,10911613644.15017
2021-02-21 09:00:00,89.3,109.0,87.7,101.0,320929774.68468016,31315339681.17209
2021-02-22 09:00:00,101.0,109.0,75.5,92.3,219090432.54791975,20736817934.17197
2021-02-23 09:00:00,92.3,92.3,55.2,73.2,172005093.26598117,12384681620.416685
2021-02-24 09:00:00,73.2,79.5,65.5,74.8,141996828.64449742,10454970292.768291
2021-02-25 09:00:00,74.8,104.0,70.6,76.1,326169301.60305667,27856896328.186356
2021-02-26 09:00:00,76.3,104.0,75.5,92.8,1054519839.6345843,97434442106.96298
2021-02-27 09:00:00,93.0,94.8,85.3,91.3,129328954.96425636,11525434530.612362
2021-02-28 09:00:00,91.3,92.1,72.5,80.2,84592760.73110656,6761486658.366916
2021-03-01 09:00:00,80.2,87.4,77.1,86.3,105240463.07646883,8773309233.190105
2021-03-02 09:00:00,86.3,87.2,80.6,86.4,76231970.95810637,6432810875.277208
2021-03-03 09:00:00,86.3,102.0,83.4,101.0,228505492.48568252,21460785773.251488
2021-03-04 09:00:00,101.0,105.0,92.7,103.0,125681329.92340018,12403564040.319796
2021-03-05 09:00:00,103.0,111.0,93.6,107.0,102140635.70282435,10230912952.51845
2021-03-06 09:00:00,106.0,123.0,100.0,112.0,210084951.68446597,23496190855.22441
2021-03-07 09:00:00,113.0,113.0,105.0,110.0,60729826.36819075,6557450954.393857
2021-03-08 09:00:00,110.0,120.0,102.0,118.0,107751204.13563077,11711367429.879196
2021-03-09 09:00:00,118.0,150.0,113.0,143.0,302633619.2316619,39962717957.32295
2021-03-10 09:00:00,143.0,154.0,121.0,134.0,189088506.81173074,25712977894.8745
2021-03-11 09:00:00,135.0,193.0,130.0,151.0,597923695.6583711,92718411388.82034
2021-03-12 09:00:00,150.0,164.0,143.0,157.0,272474925.3366709,41929005134.36889
2021-03-13 09:00:00,158.0,193.0,146.0,164.0,324023964.6205603,55432079735.57631
2021-03-14 09:00:00,164.0,187.0,148.0,162.0,157589112.01111263,26337107932.53495
2021-03-15 09:00:00,161.0,179.0,137.0,179.0,199305793.7006756,32058415123.45507
2021-03-16 09:00:00,178.0,181.0,154.0,175.0,189459494.45377254,31710368435.06355
2021-03-17 09:00:00,175.0,204.0,142.0,182.0,312321758.4700451,55675924085.745964
2021-03-18 09:00:00,181.0,194.0,167.0,186.0,159510060.98679414,28476327389.492626
2021-03-19 09:00:00,185.0,235.0,176.0,226.0,367575423.5153086,77414388925.04936
2021-03-20 09:00:00,226.0,259.0,184.0,197.0,204416449.68333903,46974035844.216934
2021-03-21 09:00:00,197.0,247.0,188.0,242.0,146062522.3409333,30321409691.633984
2021-03-22 09:00:00,241.0,336.0,221.0,300.0,687665798.7011338,193088579734.80594
2021-03-23 09:00:00,299.0,316.0,237.0,272.0,185737182.13681167,48944454229.6076
2021-03-24 09:00:00,273.0,279.0,243.0,248.0,94983590.33000956,24518733687.12193
2021-03-25 09:00:00,247.0,252.0,213.0,234.0,107001656.37484026,24488446366.768745
2021-03-26 09:00:00,234.0,251.0,227.0,246.0,73292504.39811973,17602496104.930798
2021-03-27 09:00:00,246.0,270.0,243.0,262.0,164622455.9572469,42589644780.25907
2021-03-28 09:00:00,263.0,269.0,250.0,266.0,64865247.53803563,16827911820.128294
2021-03-29 09:00:00,266.0,315.0,255.0,292.0,181261875.20793104,52397259192.80164
2021-03-30 09:00:00,292.0,381.0,284.0,321.0,495873195.59543693,167859428066.58716
2021-03-31 09:00:00,321.0,330.0,284.0,325.0,117229249.2173747,36183363696.84057
2021-04-01 09:00:00,325.0,369.0,311.0,353.0,154510877.5400853,52895342222.94689
2021-04-02 09:00:00,354.0,519.0,350.0,460.0,566409514.9695162,249646706515.24393
2021-04-03 09:00:00,459.0,460.0,361.0,382.0,161249997.47486296,65185147803.80398
2021-04-04 09:00:00,382.0,447.0,379.0,424.0,174945243.1115962,72519269669.9624
2021-04-05 09:00:00,423.0,438.0,342.0,367.0,110541768.6655759,44012876581.70801
2021-04-06 09:00:00,368.0,382.0,307.0,337.0,125560558.54795887,41971570540.84576
2021-04-07 09:00:00,338.0,339.0,185.0,243.0,239720304.9312698,60119293692.76936
2021-04-08 09:00:00,243.0,298.0,232.0,296.0,119161401.09555277,31448525253.184723
2021-04-09 09:00:00,296.0,386.0,284.0,344.0,261540829.85586646,86853701965.2896
2021-04-10 09:00:00,345.0,348.0,305.0,320.0,80597728.74611045,26188535948.127018
2021-04-11 09:00:00,319.0,321.0,257.0,310.0,81076924.67446037,23606716910.55161
2021-04-12 09:00:00,310.0,311.0,279.0,298.0,36497869.86345591,10629012330.467258
2021-04-13 09:00:00,298.0,310.0,273.0,286.0,55506477.37865549,15957046440.114023
2021-04-14 09:00:00,286.0,287.0,242.0,258.0,73815935.62337844,18900574426.174065
2021-04-15 09:00:00,257.0,295.0,251.0,275.0,108122294.87517247,29391821166.487328
2021-04-16 09:00:00,273.0,274.0,243.0,249.0,50899274.67133874,12816738393.809744
2021-04-17 09:00:00,250.0,267.0,240.0,257.0,73638451.43841618,18656507816.286343
2021-04-18 09:00:00,257.0,275.0,211.0,231.0,113287468.9774228,27945407107.33171
2021-04-19 09:00:00,231.0,258.0,208.0,217.0,123942725.92087324,28786151905.237823
2021-04-20 09:00:00,217.0,240.0,181.0,208.0,85102960.44070962,17572230328.8135
2021-04-21 09:00:00,209.0,252.0,204.0,216.0,227670694.56756526,53115240830.196
2021-04-22 09:00:00,217.0,247.0,150.0,161.0,210215395.62655795,46205091889.51997
